學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,華語先修生男生,華語先修生女生,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
113,1005,淡江大學,4111051,會計學系,D 日,M 碩士,46,14,32,0,0,5,18,8,13,0,0,1,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4111051,會計學系,D 日,B 學士,806,283,523,0,0,76,146,73,143,57,114,58,104,0,0,0,0,0,0,19,16,01 新北市,1 一般
113,1005,淡江大學,4111051,會計學系,N 職,M 碩士,7,3,4,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4111051,會計學系,P 進,B 學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01 新北市,1 一般
113,1005,淡江大學,4121035,商管學院全球財務管理全英語學士學位學程,D 日,B 學士,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系,D 日,D 博士,40,21,19,0,0,3,2,2,5,7,3,4,7,0,1,4,0,1,1,0,0,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系,D 日,M 碩士,45,21,24,0,0,7,15,11,7,2,2,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系全英語碩士班,D 日,M 碩士,10,5,5,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系,D 日,B 學士,693,321,372,0,0,80,91,82,109,70,87,72,79,0,0,0,0,0,0,17,6,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系全球財務管理全英語學士班,D 日,B 學士,240,118,122,0,0,36,32,33,23,31,27,18,40,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系,N 職,M 碩士,40,17,23,0,0,4,9,8,12,2,0,3,2,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4121037,財務金融學系,P 進,B 學士,102,55,47,0,0,10,6,11,9,11,10,16,14,0,0,0,0,0,0,7,8,01 新北市,1 一般
113,1005,淡江大學,4121113,淡江大學暨澳洲昆士蘭理工大學財金全英語雙碩士學位學程,D 日,M 碩士,16,11,5,0,0,5,2,1,1,4,1,1,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4123104,風險管理與保險學系保險經營碩士班,D 日,M 碩士,35,20,15,0,0,9,6,10,6,1,2,0,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4123104,風險管理與保險學系,D 日,B 學士,414,231,183,0,0,53,45,59,34,43,50,59,42,0,0,0,0,0,0,17,12,01 新北市,1 一般
113,1005,淡江大學,4123104,風險管理與保險學系保險經營碩士在職專班,N 職,M 碩士,24,9,15,0,0,0,6,6,7,1,2,1,0,0,0,1,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131040,國際企業學系,D 日,M 碩士,38,19,19,0,0,6,12,13,7,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131040,國際企業學系,D 日,B 學士,838,318,520,0,0,86,142,75,141,65,124,73,106,0,0,0,0,0,0,19,7,01 新北市,1 一般
113,1005,淡江大學,4131040,國際企業學系國際企業創新管理碩士在職專班,N 職,M 碩士,32,14,18,0,0,5,8,5,9,1,0,2,0,1,1,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131040,國際企業學系國際行銷碩士在職專班,N 職,M 碩士,26,10,16,0,0,4,4,4,11,1,1,0,0,0,0,1,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131040,國際企業學系,P 進,B 學士,54,32,22,0,0,0,0,1,0,6,5,17,13,0,0,0,0,0,0,8,4,01 新北市,1 一般
113,1005,淡江大學,4131047,管理科學學系,D 日,D 博士,60,37,23,0,0,11,3,6,4,4,5,6,3,4,3,2,3,4,2,0,0,01 新北市,1 一般
113,1005,淡江大學,4131047,管理科學學系企業經營碩士班,D 日,M 碩士,21,10,11,0,0,9,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131047,管理科學學系經營管理全英語碩士班,D 日,M 碩士,26,13,13,0,0,8,5,3,6,2,2,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131047,管理科學學系,D 日,B 學士,338,125,213,0,0,23,34,28,35,31,59,33,74,0,0,0,0,0,0,10,11,01 新北市,1 一般
113,1005,淡江大學,4131047,管理科學學系企業經營碩士在職專班,N 職,M 碩士,48,17,31,0,0,6,11,9,13,2,4,0,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131049,企業管理學系,D 日,M 碩士,44,21,23,0,0,13,13,4,8,2,0,2,2,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131049,企業管理學系,D 日,B 學士,726,295,431,0,0,81,115,77,112,54,101,69,91,0,0,0,0,0,0,14,12,01 新北市,1 一般
113,1005,淡江大學,4131049,企業管理學系,N 職,M 碩士,76,38,38,0,0,17,14,15,23,2,0,3,1,1,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4131049,企業管理學系,P 進,B 學士,121,66,55,0,0,5,10,12,8,14,5,24,16,0,0,0,0,0,0,11,16,01 新北市,1 一般
113,1005,淡江大學,4134061,公共行政學系公共政策碩士班,D 日,M 碩士,8,5,3,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4134061,公共行政學系,D 日,B 學士,474,171,303,0,0,40,63,46,82,47,65,31,82,0,0,0,0,0,0,7,11,01 新北市,1 一般
113,1005,淡江大學,4134061,公共行政學系公共政策碩士在職專班,N 職,M 碩士,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,4134061,公共行政學系,P 進,B 學士,32,16,16,0,0,0,0,2,2,4,4,7,7,0,0,0,0,0,0,3,3,01 新北市,1 一般
113,1005,淡江大學,4191105,數位商務與經濟碩士學位學程,D 日,M 碩士,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5311031,化學學系,D 日,M 碩士,30,21,9,0,0,9,6,6,2,4,0,2,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5311031,化學學系,D 日,B 學士,358,171,187,0,0,29,46,31,44,42,39,50,45,0,0,0,0,0,0,19,13,01 新北市,1 一般
113,1005,淡江大學,5331030,物理學系,D 日,D 博士,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5331030,物理學系,D 日,M 碩士,12,8,4,0,0,4,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5331030,物理學系,D 日,B 學士,318,262,56,0,0,61,13,65,9,43,13,60,17,0,0,0,0,0,0,33,4,01 新北市,1 一般
113,1005,淡江大學,5399029,理學院尖端材料科學學士學位學程,D 日,B 學士,83,60,23,0,0,0,0,12,4,15,5,20,11,0,0,0,0,0,0,13,3,01 新北市,1 一般
113,1005,淡江大學,5399106,理學院應用科學博士班,D 日,D 博士,12,10,2,0,0,2,0,1,0,4,2,2,0,1,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5411110,應用數學與數據科學學系,D 日,D 博士,5,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,01 新北市,1 一般
113,1005,淡江大學,5411110,應用數學與數據科學學系數學與數據科學碩士班,D 日,M 碩士,11,8,3,0,0,2,0,4,0,2,1,0,2,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5411110,應用數學與數據科學學系,D 日,B 學士,264,190,74,0,0,40,16,35,17,32,12,47,24,0,0,0,0,0,0,36,5,01 新北市,1 一般
113,1005,淡江大學,5421024,統計學系數據科學碩士班,D 日,M 碩士,18,9,9,0,0,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5421024,統計學系應用統計學碩士班,D 日,M 碩士,17,9,8,0,0,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,5421024,統計學系,D 日,B 學士,570,328,242,0,0,63,62,84,50,73,53,79,65,0,0,0,0,0,0,29,12,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系,D 日,D 博士,21,15,6,0,0,5,3,3,2,4,0,2,0,1,0,0,1,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系,D 日,M 碩士,70,60,10,0,0,31,5,19,5,10,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系全英語碩士班,D 日,M 碩士,24,16,8,0,0,8,3,5,3,3,2,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系智慧計算與應用碩士班,D 日,M 碩士,21,14,7,0,0,5,3,6,4,2,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系,D 日,B 學士,854,670,184,6,4,134,54,154,52,179,32,153,38,0,0,0,0,0,0,44,4,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系全英語學士班,D 日,B 學士,323,248,75,0,0,87,22,51,18,57,18,39,12,0,0,0,0,0,0,14,5,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系,N 職,M 碩士,29,21,8,0,0,9,3,6,2,3,1,1,1,1,1,1,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131018,資訊工程學系,P 進,B 學士,144,118,26,0,0,32,5,22,6,30,5,24,4,0,0,0,0,0,0,10,6,01 新北市,1 一般
113,1005,淡江大學,6131023,資訊管理學系,D 日,M 碩士,32,18,14,0,0,9,5,5,7,3,2,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131023,資訊管理學系,D 日,B 學士,789,507,282,3,2,129,50,109,73,123,72,111,74,0,0,0,0,0,0,32,11,01 新北市,1 一般
113,1005,淡江大學,6131023,資訊管理學系,N 職,M 碩士,23,12,11,0,0,8,4,3,4,0,2,0,0,1,0,0,1,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6131107,人工智慧學系,D 日,B 學士,510,383,127,4,3,126,43,116,37,94,32,43,12,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,6134112,國際產業人才教育專班(新型專班)工學院AI智慧機械永續製造專班,D 日,M 碩士,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7111010,化學工程與材料工程學系,D 日,D 博士,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7111010,化學工程與材料工程學系,D 日,M 碩士,62,39,23,0,0,20,9,17,14,2,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7111010,化學工程與材料工程學系,D 日,B 學士,422,266,156,0,0,67,40,40,29,55,30,74,47,0,0,0,0,0,0,30,10,01 新北市,1 一般
113,1005,淡江大學,7122009,水資源及環境工程學系,D 日,D 博士,4,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,01 新北市,1 一般
113,1005,淡江大學,7122009,水資源及環境工程學系,D 日,M 碩士,26,14,12,0,0,8,7,2,5,4,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7122009,水資源及環境工程學系,D 日,B 學士,323,222,101,0,0,36,24,45,23,54,16,63,36,0,0,0,0,0,0,24,2,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系,D 日,D 博士,20,18,2,0,0,3,0,2,0,1,1,4,1,2,0,4,0,2,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系人工智慧機器人碩士班,D 日,M 碩士,27,23,4,0,0,9,3,10,1,3,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系,D 日,M 碩士,98,86,12,0,0,34,6,32,4,16,1,4,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系,D 日,B 學士,931,765,166,0,0,182,47,194,45,177,38,160,32,0,0,0,0,0,0,52,4,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系,N 職,M 碩士,22,21,1,0,0,7,1,9,0,1,0,2,0,0,0,2,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7141019,電機工程學系,P 進,B 學士,43,37,6,0,0,0,0,6,3,10,0,13,1,0,0,0,0,0,0,8,2,01 新北市,1 一般
113,1005,淡江大學,7141102,工學院機器人博士學位學程,D 日,D 博士,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7151015,機械與機電工程學系,D 日,D 博士,8,6,2,0,0,1,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7151015,機械與機電工程學系,D 日,M 碩士,32,29,3,0,0,11,3,17,0,1,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7151015,機械與機電工程學系,D 日,B 學士,437,376,61,0,0,93,13,74,27,72,8,107,10,0,0,0,0,0,0,30,3,01 新北市,1 一般
113,1005,淡江大學,7162017,航空太空工程學系,D 日,M 碩士,24,22,2,0,0,15,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7162017,航空太空工程學系,D 日,B 學士,579,482,97,0,0,132,21,127,28,97,22,89,23,0,0,0,0,0,0,37,3,01 新北市,1 一般
113,1005,淡江大學,7162017,航空太空工程學系,N 職,M 碩士,6,5,1,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7311007,建築學系,D 日,M 碩士,27,17,10,0,0,6,3,4,2,3,2,4,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7311007,建築學系,D 日,B 學士,339,182,157,0,0,22,37,36,32,34,31,37,30,38,23,0,0,0,0,15,4,01 新北市,1 一般
113,1005,淡江大學,7321012,土木工程學系,D 日,D 博士,12,10,2,0,0,2,0,2,0,2,0,0,0,2,0,1,0,1,2,0,0,01 新北市,1 一般
113,1005,淡江大學,7321012,土木工程學系,D 日,M 碩士,20,18,2,0,0,11,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,7321012,土木工程學系,D 日,B 學士,460,395,65,1,0,79,17,88,17,84,12,102,13,0,0,0,0,0,0,41,6,01 新北市,1 一般
113,1005,淡江大學,9211109,高齡健康管理學研究所,D 日,M 碩士,34,8,26,0,0,4,8,4,18,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,9211111,智慧照護產業學研究所,D 日,M 碩士,10,2,8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,10151005,國際觀光管理學系全英語學士班,D 日,B 學士,285,98,187,0,2,31,34,16,34,18,35,20,70,0,0,0,0,0,0,13,12,01 新北市,1 一般
113,1005,淡江大學,10411002,運輸管理學系運輸科學碩士班,D 日,M 碩士,25,14,11,0,0,5,5,5,5,2,1,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
113,1005,淡江大學,10411002,運輸管理學系,D 日,B 學士,480,290,190,0,4,79,36,77,43,58,49,62,53,0,0,0,0,0,0,14,5,01 新北市,1 一般
113,1006,中國文化大學,1111046,教育學系,D 日,B 學士,144,57,87,0,0,10,14,9,16,9,14,16,26,0,0,0,0,0,0,13,17,30 臺北市,1 一般
113,1006,中國文化大學,1131053,華語文教學碩士學位學程,N 職,M 碩士,34,9,25,0,0,1,8,1,5,3,2,1,4,2,2,1,4,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,1141023,體育學系運動教練博士班,D 日,D 博士,60,41,19,0,0,6,2,5,4,6,4,4,1,2,1,6,3,12,4,0,0,30 臺北市,1 一般
113,1006,中國文化大學,1141023,體育學系運動教練碩士班,D 日,M 碩士,86,62,24,0,0,17,7,13,4,8,2,4,5,8,3,12,3,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,1141023,體育學系,D 日,B 學士,516,415,101,0,0,108,22,103,22,62,22,64,22,0,0,0,0,0,0,78,13,30 臺北市,1 一般
113,1006,中國文化大學,2111121,科技藝術碩士學位學程,D 日,M 碩士,6,3,3,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2112060,數位媒體學士學位學程,P 進,B 學士,70,32,38,0,0,0,0,4,7,7,13,9,5,0,0,0,0,0,0,12,13,30 臺北市,1 一般
113,1006,中國文化大學,2131059,美術學系,D 日,M 碩士,44,14,30,0,0,1,11,4,11,3,5,2,0,3,3,1,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2131059,美術學系,D 日,B 學士,239,88,151,0,0,19,25,13,26,15,31,16,37,0,0,0,0,0,0,25,32,30 臺北市,1 一般
113,1006,中國文化大學,2151007,中國音樂學系,D 日,M 碩士,35,14,21,0,0,3,5,3,8,3,3,4,3,1,2,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2151007,中國音樂學系,D 日,B 學士,105,48,57,0,0,13,12,6,10,11,10,4,11,0,0,0,0,0,0,14,14,30 臺北市,1 一般
113,1006,中國文化大學,2151040,音樂學系,D 日,M 碩士,79,40,39,0,0,7,8,7,8,12,9,5,7,7,5,2,2,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2151040,音樂學系,D 日,B 學士,121,48,73,0,0,7,12,12,15,8,15,14,16,0,0,0,0,0,0,7,15,30 臺北市,1 一般
113,1006,中國文化大學,2152008,中國戲劇學系,D 日,B 學士,125,31,94,0,0,4,15,2,7,7,22,4,26,0,0,0,0,0,0,14,24,30 臺北市,1 一般
113,1006,中國文化大學,2152009,舞蹈學系,D 日,B 學士,121,3,118,0,0,0,34,0,28,0,13,1,23,0,0,0,0,0,0,2,20,30 臺北市,1 一般
113,1006,中國文化大學,2152043,戲劇學系,D 日,M 碩士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2152043,戲劇學系,D 日,B 學士,297,84,213,0,0,25,63,13,30,11,36,3,38,0,0,0,0,0,0,32,46,30 臺北市,1 一般
113,1006,中國文化大學,2221098,史學系,D 日,D 博士,50,32,18,0,0,2,3,3,2,2,3,4,2,3,1,4,0,14,7,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2221098,史學系,D 日,M 碩士,31,24,7,0,0,4,2,4,0,7,1,3,1,3,1,3,2,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2221098,史學系,D 日,B 學士,131,90,41,0,0,12,6,15,4,8,6,27,17,0,0,0,0,0,0,28,8,30 臺北市,1 一般
113,1006,中國文化大學,2231081,哲學系,D 日,D 博士,32,18,14,0,0,4,0,3,1,1,0,0,3,1,1,0,5,9,4,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2231081,哲學系,D 日,M 碩士,10,9,1,0,0,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2231081,哲學系,D 日,B 學士,108,63,45,0,0,12,7,4,8,8,7,18,11,0,0,0,0,0,0,21,12,30 臺北市,1 一般
113,1006,中國文化大學,2311010,韓國語文學系,D 日,M 碩士,42,5,37,0,0,0,7,2,4,0,12,2,5,0,5,1,4,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2311010,韓國語文學系,D 日,B 學士,519,67,452,0,0,23,97,16,84,11,108,11,111,0,0,0,0,0,0,6,52,30 臺北市,1 一般
113,1006,中國文化大學,2311047,俄國語文學系,D 日,B 學士,61,19,42,0,0,0,0,2,2,6,10,2,13,0,0,0,0,0,0,9,17,30 臺北市,1 一般
113,1006,中國文化大學,2311052,英國語文學系,D 日,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2311052,英國語文學系,D 日,B 學士,218,91,127,0,0,10,9,8,11,7,24,29,26,0,0,0,0,0,0,37,57,30 臺北市,1 一般
113,1006,中國文化大學,2311077,日本語文學系,D 日,M 碩士,21,9,12,0,0,1,3,2,3,2,5,4,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2311077,日本語文學系,D 日,B 學士,440,201,239,0,0,28,35,45,35,31,35,43,63,0,0,0,0,0,0,54,71,30 臺北市,1 一般
113,1006,中國文化大學,2311079,德國語文學系,D 日,B 學士,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,30 臺北市,1 一般
113,1006,中國文化大學,2311089,法國語文學系,D 日,B 學士,127,21,106,0,0,4,14,3,19,5,14,4,24,0,0,0,0,0,0,5,35,30 臺北市,1 一般
113,1006,中國文化大學,2322001,中國文學系,D 日,D 博士,46,19,27,0,0,1,4,3,2,2,3,1,4,5,1,0,2,7,11,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2322001,中國文學系,D 日,M 碩士,35,14,21,0,0,5,5,2,2,1,4,2,4,3,3,1,3,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,2322001,中國文學系,D 日,B 學士,323,130,193,0,0,9,18,13,26,12,38,39,54,0,0,0,0,0,0,57,57,30 臺北市,1 一般
113,1006,中國文化大學,3111099,經濟學系,D 日,M 碩士,13,8,5,0,0,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3111099,經濟學系,D 日,B 學士,228,151,77,0,0,18,3,22,12,29,15,57,37,0,0,0,0,0,0,25,10,30 臺北市,1 一般
113,1006,中國文化大學,3121011,國家發展與中國大陸研究所,D 日,D 博士,94,70,24,0,0,6,5,11,2,5,4,8,4,9,1,8,5,23,3,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3121011,國家發展與中國大陸研究所,D 日,M 碩士,48,23,25,0,0,6,6,1,8,7,7,4,2,3,2,2,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3121061,政治學系,D 日,D 博士,31,20,11,0,0,2,1,2,1,1,1,2,1,1,2,2,0,10,5,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3121061,政治學系,D 日,M 碩士,11,8,3,0,0,3,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3121061,政治學系,D 日,B 學士,119,77,42,0,0,17,7,7,4,11,4,24,13,0,0,0,0,0,0,18,14,30 臺北市,1 一般
113,1006,中國文化大學,3131004,心理輔導學系,D 日,M 碩士,118,31,87,0,0,9,23,7,19,5,21,1,10,2,9,7,5,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3131004,心理輔導學系,D 日,B 學士,277,88,189,0,0,20,64,18,39,21,38,14,40,0,0,0,0,0,0,15,8,30 臺北市,1 一般
113,1006,中國文化大學,3142087,地學研究所,D 日,D 博士,24,17,7,0,0,2,0,1,1,2,0,2,1,2,1,0,1,8,3,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3142087,地學研究所,D 日,M 碩士,49,28,21,0,0,7,6,9,5,4,3,4,3,1,2,3,2,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3142088,地理學系,D 日,B 學士,140,110,30,0,0,16,5,21,2,18,9,28,10,0,0,0,0,0,0,27,4,30 臺北市,1 一般
113,1006,中國文化大學,3199051,勞動暨人力資源學系,D 日,M 碩士,59,19,40,0,0,4,11,2,9,3,6,4,5,3,6,3,3,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3199051,勞動暨人力資源學系,D 日,B 學士,191,92,99,0,0,4,13,12,16,21,20,32,34,0,0,0,0,0,0,23,16,30 臺北市,1 一般
113,1006,中國文化大學,3211036,大眾傳播學系,D 日,B 學士,489,168,321,0,0,28,69,28,70,33,60,41,73,0,0,0,0,0,0,38,49,30 臺北市,1 一般
113,1006,中國文化大學,3212033,新聞學系,D 日,M 碩士,35,13,22,0,0,3,4,3,6,3,3,1,6,1,1,2,2,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3212033,新聞學系,D 日,B 學士,262,86,176,0,0,6,25,14,27,12,22,30,67,0,0,0,0,0,0,24,35,30 臺北市,1 一般
113,1006,中國文化大學,3214101,資訊傳播學系,D 日,M 碩士,28,12,16,0,0,5,5,3,3,1,1,1,4,0,1,2,2,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,3214101,資訊傳播學系,D 日,B 學士,327,143,184,0,0,18,27,21,29,34,41,43,65,0,0,0,0,0,0,27,22,30 臺北市,1 一般
113,1006,中國文化大學,4111065,會計學系,D 日,M 碩士,19,9,10,0,0,3,7,5,2,1,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,4111065,會計學系,D 日,B 學士,260,124,136,0,0,25,14,22,13,17,38,38,58,0,0,0,0,0,0,22,13,30 臺北市,1 一般
113,1006,中國文化大學,4121037,財務金融學系,D 日,M 碩士,22,6,16,0,0,4,14,0,2,1,0,0,0,0,0,1,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,4121037,財務金融學系,D 日,B 學士,533,315,218,0,0,63,37,57,31,54,47,86,77,0,0,0,0,0,0,55,26,30 臺北市,1 一般
113,1006,中國文化大學,4121037,財務金融學系,P 進,B 學士,73,40,33,0,0,0,0,3,4,5,8,11,10,0,0,0,0,0,0,21,11,30 臺北市,1 一般
113,1006,中國文化大學,4131015,國際企業管理學系,D 日,D 博士,82,39,43,0,0,8,5,4,5,6,5,2,7,4,8,4,6,11,7,0,0,30 臺北市,1 一般
113,1006,中國文化大學,4131015,國際企業管理學系,D 日,M 碩士,47,21,26,0,0,5,16,6,5,4,2,3,2,0,1,3,0,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,4131015,國際企業管理學系,D 日,B 學士,401,218,183,0,0,32,13,18,19,49,39,58,73,0,0,0,0,0,0,61,39,30 臺北市,1 一般
113,1006,中國文化大學,4131015,國際企業管理學系,N 職,M 碩士,77,24,53,0,0,6,16,3,8,3,9,5,11,3,4,4,5,0,0,0,0,30 臺北市,1 一般
113,1006,中國文化大學,4131015,國際企業管理學系,N 修,C 二技,139,40,99,0,0,0,0,0,0,18,24,14,53,4,18,0,0,0,0,4,4,30 臺北市,2 技職
113,1006,中國文化大學,4131015,國際企業管理學系,P 進,B 學士,41,21,20,0,0,0,0,3,1,7,9,4,6,0,0,0,0,0,0,7,4,30 臺北市,1 一般
113,1006,中國文化大學,4131066,商學院企業實務管理數位碩士在職專班,N 職,M 碩士,45,20,25,0,0,7,16,6,3,0,2,5,2,0,0,2,2,0,0,0,0,30 臺北市,1 一般
